content,link,heading
"
                        (ඩයනා උදයංගනී)

 
ශ්‍රී ලංකා නිදහස් පක්‍ෂය ඇතුළු පක්‍ෂ ගණනාවක් එක්ව ගොඩනැගීමට නියමිත පුළුල් සන්ධානයේ ජනාධිපතිවරණ අපේක්‍ෂකයා පිළිබඳ තීරණය පක්‍ෂ නායකයින් එක්ව ගන්නා තුරු සෙසු පිරිස් ඒ ගැන අදහස් දැක්වීමෙන් වැළකී සිටිය යුතු බව එක්සත් ජනතා නිදහස් සන්ධාන මන්ත්‍රී, හිටපු අමාත්‍ය එස්. බී. දිසානායක මහතා පැවසීය.
 
ඉදිරිපත් වන ජනාධිපතිවරණ අපේක්‍ෂකයා මෛත්‍රීපාල සිරිසේන මහතාද, මහින්ද රාජපක්‍ෂ මහතාද, ගෝඨාභය රාජපක්‍ෂ මහතා හෝ චමල් රාජපක්‍ෂ මහතාද යන්න වැදගත් නැතැයි කී එස්. බී. දිසානායක මහතා ඉදිරිපත් වන අපේක්‍ෂකයෙකු සමඟ ඉදිරියට යා යුතු බව ද  ප්‍රකාශ කළේය.
 
ශ්‍රී ලංකා නිදහස් පක්‍ෂයේ නායක, ජනාධිපති මෛත්‍රීපාල සිරිසේන, හිටපු ජනාධිපති මහින්ද රාජපක්‍ෂ, දිනේෂ් ගුණවර්ධන මහතා වැනි සන්ධානයේ සෙසු පක්‍ෂ නායකයින් එක්ව එම තීරණය ගනු ඇතැයි ද එස්. බී. දිසානායක මහතා සඳහන් කළේය. 
 
එතෙක් කිසිවෙක් කලබල වීම හෝ අදහස් දැක්වීම නොකළ යුතු බව කී එස්. බී. දිසානායක මහතා එවැනි කතාබස් ඇතිකරගැනීමෙන් සිදුවන්නේ දෙපාර්ශවය අතර ගැටුම් ඇතිවීම පමණක් බව ද කීවේය.
 
 ශ්‍රී ලංකා නිදහස් පක්‍ෂයේ පිරිසක් දිනපතා උදේ සිට රෑ වන තුරු අපේ ජනාධිපති අපේක්‍ෂකයා මෛත්‍රී බව ප්‍රකාශ කිරීමෙන් සිදුවන්නේ පොදුජන පෙරමුණේ සිටින ඇතැම් මන්ත්‍රීවරුන් කලබල වී ආරවුලක් ඇතිවීම පමණක් බව කී මන්ත්‍රීවරයා එය ගොඩනගන පුළුල් සන්ධානයට හා ඉදිරි ගමනට අවාසිදායක බව ද කීවේය.
 
එක්සත් ජනතා නිදහස් සන්ධානය ආණ්ඩුවෙන් ඉවත් වීමට තීරණය ගත් අවස්ථාවේත් ශ්‍රී ලංකා නිදහස් පක්‍ෂයේ පිරිසක් ආණ්ඩුව සමඟ සිටීමට උත්සාහ කළ බව කී දිසානායක මහතා ඔවුන් ආණ්ඩුවෙන් ඉවත්වීමට  ‘පක්‍ෂයෙන් එ.ජා.පයට යන අයට මෙන්ම පොහොට්ටු පක්‍ෂයට යන අයටත් දඬුවම් කළ යුතුය’ යනුවෙන් හා ‘ඊළඟ ජනාධිපතිවරණ අපේක්‍ෂකයා මෛත්‍රීපාල සිරිසේන මහතා වන බවට මහින්ද රාජපක්‍ෂ මහතා පොරොන්දු විය යුතුය’ යනුවෙන් යෝජනා දෙකක් ගෙනැවිත් ජනාධිපතිවරයා අප්‍රසාදයට පත්කිරීමට උත්සාහ කළ බව ද කීවේය.
 
එස්. බී. දිසානායක මහතා මේ බව පැවැසුවේ පුංචි බොරැල්ලේ තිලංග සුමතිපාල මන්ත්‍රීවරයාගේ නිවසේ පිහිටි නිදහසේ මාධ්‍ය කේන්ද්‍රයේදී අද (17) පැවති මාධ්‍ය හමුවක් අමතමිනි. 
                    ",http://www.lankadeepa.lk/latest_news/‘ජනපතිවරණ-අපේක්ෂකයා-ගැන-කතා-එපා-‘/1-544071,‘ජනපතිවරණ අපේක්ෂකයා ගැන කතා එපා ‘
"
                        (විනීතා එම් ගමගේ)

සිවිල් ආරක්ෂක දෙපාර්තමේන්තුවේ නව අධ්‍යක්ෂ ජනරාල්වරයා ලෙස ජනාධිපති  අතිරේක ලේකම් (තිරසර සංවර්ධන)  චන්ද්‍රරත්න පල්ලේගම මහතා ජනාධිපති මෛත‍්‍රිපාල සිරිසේන මහතා විසින් පත් කරනු ලැබ ඇත.
 
2015 පෙබරවාරි මාසයේ සිට 2018  අප්‍රේල් මාසය දක්වා සිවිල් ආරක්ෂක දෙපාර්තමේන්තුවේ අධ්‍යක්ෂ ජනරාල්වරයා ලෙස කටයුතු කරන ලද්දේ පල්ලේගම මහතාය. 

එතැන් සිට යළි සිවිල් ආරක්ෂක බළකායට පත්කරන තුරුම හෙතෙම මධ්‍යම පරිසර අධිකාරියේ සභාපතිවරයා ලෙස ද කටයුතු කළේය. 

පල්ලේගම මහතා 2013 සිට 2015 දක්වා බන්ධනාගාර කොමසාරිස් ජනරාල්වරයා ලෙස කටයුතු කළේය.

ජනාධිපති කාර්යාලය විසින් මෙහෙයවනු ලබන 2030 තිරසර සංවර්ධන ඉලක්ක දිනා ගැනීමේ වගකීම ඇත්තේ ද පල්ලේගම මහතා ඇතුළු කණ්ඩායමටය. 

චන්ද්‍රරත්න පල්ලේගම මහතා සිවිල් ආරක්ෂක බලකායේ අධ්‍යක්ෂ ජනරාල්වරයා ලෙස අද (18) වැඩ භාර ගැනීමට නියමිතය. 
  
                    ",http://www.lankadeepa.lk/latest_news/සිවිල්-ආරක්ෂක-දෙපාර්තමේන්තුවට-නව-අධ්‍යක්ෂ-ජනරාල්වරයෙක්/1-544064,සිවිල් ආරක්ෂක දෙපාර්තමේන්තුවට නව අධ්‍යක්ෂ ජනරාල්වරයෙක්
"
                        (තිළිණි ද සිල්වා සහ රංජන් කටුගම්පොළ )
 
කොළඹ මහාධිකරණයෙන් වසර තුනක සිර දඬුවම් නියමව දැනට ඇප මත මුදා හැර සිටින හිටපු ජනාධිපති ලේකම් ලලිත් වීරතුංග සහ විදුලි සංදේශ නියාමන කොමිසමේ හිටපු අධ්‍යක්ෂ ජනරාල් අනුෂ පැල්පිට   තමන් නිදොස් කොට නිදහස් කරනැනැයි ඉල්ලා ගොනු කළ අභියාචනා පෙත්සම් ලබන මාර්තු 08 වැනිදා විභාගයට ගැනීමට අභියාචනාධිකරණය අද (17)  තීන්දු කළේය.
 
එම පෙත්සම් වලට අදාළව  ලිඛිත දේශන ගොනු කරන්නැයි අභියාචනාධිකරණය අද  නීතිපතිවරයාට නියම කළේය.
 
ලලිත් වීරතුංග සහ අනුෂ පැල්පිට යන මහත්වරුන් විසින් ඉදිරිපත් කරන ලද  පෙත්සම් අභියාචනාධිකරණ විනිසුරු  දීපාලි විජේසුන්දර මහත්මිය හමුවේ අද කැඳැවිණි.
 
නීතිපතිගේ  ලිඛිත දේශන පෙබරවාරි මස 05  වැනිදා හෝ ඊට පෙර  ඉදිරිපත් කරන මෙන්  අභියාචනාධිකරණය නීතිපති වෙනුවෙන් පෙනී සිටි රජයේ නීතීඥවරුන්ට නියම කළේය.
 
ඉකුත් ජනාධිපතිවරණය සමයේ දිවයින පුරා පිහිටි විහාරස්ථානවලට සිල් රෙදි බෙදා හැරීම තුළින් රජයට රුපියල් මිලියන 650 ක පාඩුවක් සිදු කළේ යැයි කියන චෝදනාවට   වරදකරු කෙරුණු ලලිත් වීරතුංග සහ අනුෂ පැල්පිට යන මහත්වරුන්ට කොළඹ මහාධිකරණය විසින් වසර තුනක සිර දඬුවම් සහ රුපියල් ලක්ෂ පනහක දඩයක් නියම කරනු ලැබීය. 
                    ",http://www.lankadeepa.lk/latest_news/සිල්රෙදි-නඩුවේ-අභියාචනය-මාර්තු-08ට-කල්-යයි/1-544073,සිල්රෙදි නඩුවේ අභියාචනය මාර්තු 08ට කල් යයි
"
                        (  ඉන්දිකා රාමනායක සහ බිමල් ශ්‍යාමන් ජයසිංහ)

රුපියල් කෝටි හයකට අධික වටිනාතමින් යුතු හොරොන් තොගයක් ත්‍රිරෝද  රථයකින් ප්‍රවාහනය කරමින් සිටි සැකකරුවෙකු කඩුවෙල කොතලාවල ප්‍රදේශයේ දී පොලිස් මත්ද්‍රව්‍ය නාශක කාර්යාංශය විසින් අත්අඩංගුවට ගත් බව පොලිසිය කියයි.

සැකකරු 53 හැවිරිදි පුද්ගලයකු වන අතර ඔහු සතුව හෙරොයින් කිලෝ 6 යි ග්‍රෑම් 24 තිබී සොයා ගත් බව පොලිසිය පවසයි.

මේ වනවිට මහර රිමාන්ඩ් බන්ධනාගාරයේ සිටින මහා පරිමාණ මත්ද්‍රව්‍ය ජාවාරම්කරුවක් වන මොහොමඩ් සිද්දික් නැමැත්තා ජංගම දුරකථන ඔස්සේ මෙම ජාවාරම මෙහෙයවා ඇති බව සැකකරුගෙන් කළ ප්‍රශ්න කිරීම්වලදී හෙළි වී ඇත.

සැකකරු අද (17) කඩුවෙල මහේස්ත්‍රාත්  අධිකරණයට ඉදිරිපත් කර දින 7 ක රැදවුම් නියෝග ලබා ගැනීමට නියමිතයි.

 



 

(ඡායාරූපය - බිමල් ශ්‍යාමන් ජයසිංහ) 
                    ",http://www.lankadeepa.lk/latest_news/කෝටි-හයක-හෙරොයින්-කඩුවෙලින්-අල්ලයි/1-544014,කෝටි හයක හෙරොයින් කඩුවෙලින් අල්ලයි
"
                        (ඩයනා උදයංගනී)

මහා සංඝරත්නයේ ආශීර්වාදය නොලද ව්‍යවස්ථාවක් පාර්ලිමේන්තුවට ඉදිරිපත් නොකරන ලෙසත් නව ව්‍යවස්ථාවක් අවශ්‍ය නම් මහා සංඝරත්නයේ නියෝජනය ද ඇතුළත් ව්‍යවස්ථා සම්පාදන කමිටුවකට එය භාරකරන ලෙසත් බුද්ධ ශාසන කාර්ය සාධක මණ්ඩලය විශේෂ ප්‍රකාශයක් නිකුත් කරමින් කියා සිටී.

එහි සභාපති දිවියාගහ යසස්සී නා හිමියන් ,අග්ගමහා පණ්ඩිත කොටුගොඩ ධම්මාවාස, ආචාර්ය ඉත්තෑපානේ ධම්මාලංකාර, දොඩම්පහළ චන්ද්‍රසිරි මහ නා හිමිවරුන්, බුද්ධ ශාසන කාර්ය සාධක මණ්ඩලයේ මහලේකම්වරුන් වන තිරිකුණාමලේ ආනන්ද මහ නා හිමියන් හා මහාචාර්ය අගලකඩ සිරිසුමන නා හිමියන්, වැලමිටියාවේ කුසලධම්ම, බලංගොඩ සෝභිත, අකුරැටියේ නන්ද නා හිමිවරුන්, ජ්‍යෙෂ්ඨ මහාචාර්ය කන්දේගොඩ විමලධම්ම අනු නා හිමියන්, සීලගම විමල හිමියන්, සිරි වජිරාරාමයේ ඤාණසීහ හිමියන් ඇතුළු මහා සංඝරත්නය මෙම ප්‍රකාශයට අත්සන් තබා ඇත.

ඊට අමතරව සමස්ත ලංකා බෞද්ධ මහා සම්මේලනයේ සභාපති ජගත් සුමතිපාල, සම්මානනීය සාමාජිකයින් වන චන්ද්‍ර නිමල් වාකිෂ්ඨ, සුරේන් අභය ගුණසේකර, ධර්ම විජය පදනමේ සභාපති සුමේධ අමරසිංහ, තරුණ බෞද්ධ සංගමයේ උප සභාපති කුසුම් බන්දු සමරවික්‍රම, පරම විඥානාර්ථ බෞද්ධ සංගමයේ සභාපති එස්.පී වීරසේකර, ශාසන සේවක සමිතියේ උපසභාපති ආචාර්ය ජයන්ත වත්තේවිදාන, සමස්ත ලංකා බෞද්ධ කාන්තා සම්මේලනයේ සභාපති ජීවනී සුගුණදාස, රාජ්‍ය සේවා බෞද්ධ සංගමයේ සභාපති එම්.කේ.බී දිසානායක, බෞද්ධ නීතීඥ සංගමයේ නියෝජිත ජනාධිපති නීතීඥ මනෝහර ද සිල්වා, බෞද්ධ සහයෝගිතා කේන්ද්‍රයේ සභාපතිනි ආචාර්ය හේමා ගුණතිලක, මහාබෝධි සංගමයේ උප සභාපති වසන්ත ද සිල්වා, කොළඹ ජයග්‍රහණය සංගමයේ සභාපතිති විශේෂඥ වෛද්‍ය අනුලා විජේසුන්දර, දම්රිවි පදනමේ සභාපති සභාපති මහාචාර්ය අසංග තිලකරත්න, බෞද්ධ නීතීඥ සංගමයේ නියෝජිත ජනාධිපති නීතීඥ ප්‍රසන්න ලාල් ද අල්විස්, කමිටු සම්බන්ධීකාරක පානි වෑවල, සම්මානනීය සාමාජික එච්.ඩබ්ලිව් ආරියවංශ යන  ගිහි බෞද්ධ සංගම් නියෝජනය කරන මහත්ම මහත්මීන් ඇතුළු 29 දෙනෙකුගේ අත්සනින් යුතුව නිකුත් කර ඇති මෙම ප්‍රකාශයේ මෙසේ ද සඳහන් වේ.





 
                    ",http://www.lankadeepa.lk/latest_news/මහා-සංඝරත්නයේ-ආශීර්වාදය-නොලද-ව්‍යවස්ථාවක්-පාර්ලිමේන්තුවට-ඉදිරිපත්-නොකරන්න/1-544003,මහා සංඝරත්නයේ ආශීර්වාදය නොලද ව්‍යවස්ථාවක් පාර්ලිමේන්තුවට ඉදිරිපත් නොකරන්න
"
                        විනීතා එම් ගමගේ
 
අඟුණකොළපැලැස්ස රිමාන්ඞ් බන්ධනාගාරයේ සිදුවී යැයි කියන රිමාන්ඩ් සිරකරුවන්ට පහර දීමේ සිද්ධිය පිළිබඳව සොයා බැලීමට තවත් කමිටුවක් පත් කළ බව අධිකරණ හා බන්ධනාගාර ප‍්‍රතිසංස්කරණ ඇමතිනි තලතා අතුකෝරළ මහත්මිය පැවැසුවාය. 
 
බන්ධනාගාර කොමසාරිස් හා මාධ්‍ය ප‍්‍රකාශක තුෂාර උපුල්දෙණිය මහතා ගේ ප‍්‍රධානත්වයෙන්  පත්කරනු ලැබූ ති‍්‍රපුද්ගල කමිටුවට අමතරව මෙම කමිටුව   පත් කළ බව ද ඇමතිනිය කීවාය.
 
ජනාධිපති ලේකම් කාර්යාලයේ නියෝජිතයෙකු, රාජ්‍ය පරිපාලන අමාත්‍යංශයේ නියෝජිතයකු සහ අධිකරණ අමාත්‍යංශයේ නියෝජිතයකු මෙම නව කමිටුවට අයත් වන බව කී අමාත්‍යවරිය පෙර පත් කළ කමිටුව ලබන සඳුදා (21) එහි වාර්තාව භාර දීමට නියමිත අතර අද පත් කළ කමිටුව ලබන විසි පස්වැනිදා එහි වාර්තාව භාරදීමට නියමිත යැයි ද කීවාය. 
 
අගුණකොළ පැලැස්ස බන්ධනාගාරයේ කැමරා පද්ධතිය මේ වනවිට මුද්‍රා තබා ඇතැයි කී අතුකෝර මහත්මිය එහි පැවැති සී සී ටී වී දර්ශන එළියට ගියේ කෙසේ දැයි සෙවීම ද එම කමිටුවට භාර වී ඇතැයි පැවැසුවාය. 
 
කෙසේ වෙතත් පරික්ෂණ කමිටුවල වාර්තා අනුව කවර මට්ටමක නිලධාරින් වුවත් වරදක් කර ඇත්නම් නිසි දඬුවම් ලැබෙනු ඇතැයි ද ඇය තව දුරටත් කීවාය. 

ඡායාරූප - ජයමාල් චන්ද්‍රසිරි







  
                    ",http://www.lankadeepa.lk/latest_news/අඟුණකොළපැලැස්සේ-සිද්ධිය-හොයන්න-තව-කමිටුවක්/1-544077,අඟුණකොළපැලැස්සේ සිද්ධිය හොයන්න තව කමිටුවක්
"
                        (බිමල් ශ්‍යාමන් ජයසිංහ)
 
කොල්ලුපිටිය ආර්.ඒ.ද මෙල් මාවතේ දෙමහල් සුපිරි වෙළඳ සැලක අද (17) ඇති වූ ගින්නකින් එම වෙළඳ සැලේ දේපල වලට බරපතල අලාභ වී ඇතැයි කොල්ලුපිටිය පොලිසිය කියයි.
 
ගින්න නිවීම සඳහා පැමිණි කොළඹ නගර සභාවේ ගිනි නිවීම් සේවා දෙපාර්තමේන්තුවේ නිලධාරීන් දෙදෙනෙකුගේ ඇස් වලට සිදුවූ තුවාල හේතුවෙන් කොළඹ ඇස් රෝහල වෙත යොමු කළ බවද පොලිසිය කියයි.
 
ගින්න ඇති වූ දෙමහල් ගොඩනැගිල්ලේ ඉහළ මහලේ සේවයේ යෙදී සිටි සේවකයන් හත් දෙනෙකු තේ පානය සඳහා පහත මහලයට ගොස් සිටියදී පිපීරීමක් සමඟ ගින්න හට ගෙන ඇති බවට පොලිසිය සිදුකළ විමර්ශන වලදී හෙලි වී ඇත.
 
සේවකයින් විසින් පොලිස් හදිසි ඇමැතුම් අංශයට කරන ලද දැනුම් දීමක් මත වහා ක්‍රියාත්මක වූ පොලිසිය  කොළඹ නගර සභාවේ ගිනි නිවීම් සේවා දෙපාර්තමේන්තුවට දැනුම් දීමෙන් පසුව එම ස්ථානයට ලඟා වු ගිනි නිවීම් ඒකකයේ  නිලධාරීන් පිරිස ගින්න පාලනය කිරීමට දැඩි උත්සහයක නිරත වූහ. 
                    ",http://www.lankadeepa.lk/latest_news/කොල්ලුපිටියේ-වෙළඳ-සැලක-ගින්නක්/1-544078,කොල්ලුපිටියේ වෙළඳ සැලක ගින්නක්
"
                        (සුජිත් හේවාජුලිගේ)

එක්සත් ජනතා නිදහස් සන්ධානය නියෝජනය කරන දේශපාලන පක්ෂවල නායකයෝ මැතිවරණ කොමිෂන් සභාවේ සභාපති මහින්ද දේශප්‍රිය මහතා හමුවී පළාත් සභා මැතිවරණය හැකි ඉක්මනින් පවත්වන්නැයි අද (17) ඉල්ලීමක් කළහ.

පළාත් මැතිවරණය පැවැත්වීම පිළිබඳ ගැටය ලිහිය හැක්කේ පාර්ලිමේන්තුවට යැයි දේශප්‍රිය මහතා ඒ ගැටය කැපිය හැක්කේ ශ්‍රේෂ්ඨාධිකරණයට බවද ප්‍රකාශ කළේය.

මැතිවරණ ‍කොමිසමේ සභාපතිවරයා මෙසේ පැවැසුවේ එක්සත් ජනතා නිදහස් සන්ධානය නියෝජනය කරන දේශපාලන පක්ෂ නායකයන් පිරිසක් තමා හමුවීමෙන් පසුව  ඒ පිළිබඳව ජනමාධ්‍යවේදීන්ට කරුණු දක්වමිනි.

ඡායාරූප  සහ වීඩියෝ- ඉෂාන් සංජීව





 
                    ",http://www.lankadeepa.lk/latest_news/සන්ධාන-නායකයෝ-මැතිවරණ-කොමසාරිස්-හමුවෙති/1-544082,සන්ධාන නායකයෝ මැතිවරණ කොමසාරිස් හමුවෙති
"
                        (ටී. කේ. ජී. කපිල )

 
කටුනායක අත් වැසුම් නිෂ්පාදනය කරනු ලබන කර්මාන්තශාලාවක සේවකයින් සංවිධානය කළ ලේ දන්දීමේ වැඩසටහනක දැන්වීමක්, සිය කර්මාන්තශාලාවේ දැන්වීම් පුවරුවක ඇලවූ නිසා එහි සේවකයින් 05 දෙනෙකු සේවයෙන් නෙරපා හැරීමට එරෙහිව එහි සේවකයෝ  දින 07 ක සිට  කටුනායක නිදහස් වෙළෙඳ කළාපය ඉදිරිපිට  අඛණ්ඩ  විරෝධතාවක නියැලී සිටිති.
 
මෙම කර්මාන්තශාලාව  බ්‍රිතාන්‍යයට අයත් ආයෝජන ව්‍යාපෘතියකි. කර්මාන්තශාලාවට අයත් තවත් කර්මාන්තශාලා 05 ක් ඇති අතර, මෙම කර්මාන්තශාලාවේ පමණක් සේවකයෝ  1200 ක් පමණ සේවය කරමින් සිටිති.
 
මෙම සේවකයින් තම සේවක වෘත්තීය සමිතිය පිහිටුවා වසර දෙකක් සපිරීම නිමිත්තෙන්, ඉකුත් 2015 වසරේ සැප්තැම්බර් මස ලේ දන්දීමේ ව්‍යාපාරයක් සංවිධානය කර, ඒ පිළිබඳව දැන්වීමක් සේවක නිර්මාණ ඉදිරිපත් කරන ""කැට්පත් පවුර'' නැමැති දැන්වීම් පුවරුවේ අලවා තිබේ.
 
මෙයට උරණ වූ කම්හල් පාලනාධිකාරිය ඊට මුල් වූ සේවක වෘත්තීය සමිතියේ නායකයින් 05 දෙනෙකුට එරෙහිව විනය පරීක්ෂණයක් ආරම්භ කර තිබේ.
 
පසුව පසුගිය 11 වැනි දින උදෑසන  8.00 ට මෙම කම්හලේ මානව සහ පිරිස් පාලන අංශයට මෙම සේවකයින් කැදවූ කම්හල් පාලනාධිකාරිය එම විනය පරීක්ෂණයේ අවසාන නිගමනය ප්‍රකාශයට පත් කරමින් මොවුන් 05 දෙනා සේවයෙන් නෙරපා හැර තිබේ.
 
මෙයට එරෙහිවූ සේවකයින් මේ පිළිබඳව මීගමුව සහකාර කම්කරු කොමසාරිස් හමුවේ පැමිණිලි කළ අතර, කම්හල ගත් එම  තීරණයට එරෙහිව අඛණ්ඩ සේවක විරෝධතා ව්‍යාපාරයක් ද එදින සිටම කටුනායක නිදහස් වෙළෙඳ කළාපය ඉදිරිපිට ආරම්භ කර තිබුණි.
 
රැකියා අත් හිටුවීමකට ලක් වී ඇති මෙම සේවකයින් මෙම කම්හල වෙනුවෙන් දීර්ඝ කාලීනව ඉටු කර ඇති මෙහෙය වෙනුවෙන් රන් තිළිණවලින් පිදුම් ලැබීමට නිර්දේශ වී ඇතත්, වර්තමාන තත්ත්වය මුල් කරගනිමින්  කම්හල් පාලනාධිකාරිය මොවුන්ට  මෙම තිළිණ ප්‍රදානය කිරීම ප්‍රතික්ෂේප කර ඇති බව මෙසේ විරෝධතා දක්වන සේවකයෝ පැවසූහ.
 
මෙම කම්හල් පාලනාධිකාරිය ආරක්ෂක අංශය ඇතුළු අනෙකුත් කාර්යාලීය නිලධාරී පුරප්පාඩු සදහා විශ්‍රාමික පොලිස් සහ හමුදා නිලධාරීන් බදවා ගනිමින් කම්හල තුළ හමුදා පරිපාලනයක් ඇති කරමින් සේවකයින් පීඩනය පත් කිරීමට ද උත්සාහ ගන්නා බවට ද මෙම සේවකයෝ චෝදනා කළහ.
 
 මෙම දැන්වීම ඇලවූ බව පිළිගත් මෙම කර්මාන්තශාලාවේ තවත් සේවකයෙකු අවවාද ලිපියක් නිකුත් කර දිගටම මෙම කම්හලේ සේවයෙහි තබා ගෙන ඇති බව පවසන මෙම විරෝධතා දක්වන සේවක පිරිස, මෙසේ අසාධාරණ ලෙස සේවයෙන් ඉවත් කළ  මෙම වෘත්තීය සමිති නායකයින් යළි සේවයේ පිහිටුවන තුරු මෙසේ අඛණ්ඩව අරගල කරන බවද පැවසීය. 




 
  
                    ",http://www.lankadeepa.lk/latest_news/කටුනායක-කර්මාන්තශාලාවක-සේවකයෝ-අඛණ්ඩ-උපවාසයක/1-544040,කටුනායක කර්මාන්තශාලාවක සේවකයෝ අඛණ්ඩ උපවාසයක
"
                        මෙරට හිටපු විදේශ අමාත්‍යවරයෙකු වන ලක්ෂ්මන් කදිරගාමර් මහතාගේ ඝාතනයට සම්බන්ධ යැයි කියන පුද්ගලයකු අත්අඩංගුවට ගත් බව ජර්මානු බලධාරිහු කියති. වසර 2005 දී හිටපු විදේශ අමාත්‍ය ලක්ෂ්මන් කදිරගාමර් මහතා ඝාතනයට සම්බන්ධ බව කියන එල්.ටී.ටී.ඊ. සංවිධානයේ සාමාජිකයකු එලෙස අත්අඩංගුවට ගෙන ඇත.ජර්මානු බලධාරීන් උපුටා දක්වමින් ඒ.පී. පුවත් සේවය ඒ බව වාර්තා කර තිබිණි. 

නවනීතන් ජී නැමැති 39 හැවිරිදි එම පුද්ගලයා අත්අඩංගුවට පත්ව ඇත්තේ බටහිර ජර්මනියේ පිහිටි ඔහුගේ නිවසේදීය. ජර්මානු පොලිසිය සහ එරට බලධාරීන් ඊයේ (16) ඔහුගේ නිවස පරීක්ෂා කර තිබෙන අතර ඒ අවස්ථාවේදී ඔහු අත්අඩංගුවට ගෙන තිබේ. 

ජර්මනියේ පෞද්ගලික නීති හේතුවෙන් එම පුද්ගලයාගේ වාසගම හෙළිදරවු කර නැති අතර විදෙස් ත්‍රස්ත සංවිධානයක සාමාජිකත්වය, ඝාතනය සහ ඝාතනය කිරීමට උත්සාහ කිරීම යන චෝදනා එල්ල කරමින් ඔහු අත්අඩංගුවට ගෙන ඇත. 

මෙම පුද්ගලයා එල්.ටී.ටී.ඊ. සංවිධානයේ රහස් පොලිසියේ සාමාජිකයකු ලෙස කටයුතු කර ඇති බවත් 2005 වසරේදී හිටපු විදේශ කටයුතු අමාත්‍ය ලක්ෂ්මන් කදිරගාමර් මහතා ඝාතනයට කිරීමට සම්බන්ධ වී ඇති බවත් ඊ.පී.ඩී.පී.පක්ෂයේ නායක ඩග්ලස් දේවානන්දා මහතා ඝාතනය කිරීමට උත්සාහ කර ඇති බවත්  ජර්මානු බලධාරිහු කියති. 

මෙම සැකකරු ජර්මනියට පැමිණ ඇත්තේ කෙසේ ද යන්න පිළිබඳ නිශ්චිත තොරතුරු කිසිවක් මෙතෙක් වාර්තා වී නොමැත. 

ලක්ෂ්මන් කදිරගාමර් මහතා 1994 වසරේ සිට 2001 වසර දක්වාත් 2004 වසරේ සිට ඝාතනය වන අවස්ථාව දක්වාත් මෙරට විදේශ අමාත්‍ය ධුරය හෙබවීය. 

අභාවයෙන් පසු ශ්‍රී ලාංකිකයකුට පිරිනැමෙන ඉහළම ගෞරව සම්මානය වන ‘ශ්‍රී ලංකාභිමාන්‍ය’ ගෞරව නාමය ලක්ෂ්මන් කදිරගාමර් මහතාට පිරිනැමීට රජය පියවර ගත්තේය. ඒ මහතා මෙරටින් බිහි වූ විශිෂ්ටතම රාජ්‍ය තාන්ත්‍රිකයකු ලෙස පිළිගැනේ. 

055

  
                    ",http://www.lankadeepa.lk/latest_news/කදිරගාමර්ගේ-ඝාතන-සැකකරුවකු-ජර්මනියේදී-අත්අඩංගුවට/1-544087,කදිරගාමර්ගේ ඝාතන සැකකරුවකු ජර්මනියේදී අත්අඩංගුවට
"
                        විපක්ෂ නායක මහින්ද රාජපක්ෂ මහතා අද (18) උදෑසන විපක්ෂ නායක කාර්යාලයේදී  සිය වැඩකටයුතු ආරම්භ කළේය.


 මීට පෙර  විපක්ෂ නායකවරයා ලෙස කටයුතු කළ ආර්. සම්බන්ධන් මහතා  විපක්ෂ නායක කාර්යාලය බාර නොදීම හේතුවෙන්  මීට පෙර  විපක්ෂ නායක කාර්යාලයේ වැඩ ආරම්භ කර නොතිබිණි.


නිත්‍යනූකූලව  අදාළ කටයුතු සිදු වූ පසු  අද  මහින්ද රාජපක්ෂ මහතා  උදෑසන 8.45 ට යෙදුණු  සුබ නැකතින්  කොළඹ 07 ශ්‍රීමත් මාර්කස් ප්‍රනාන්දු මාවතේ පිහිටි  විපක්ෂ නායක කාර්යාලයේදී  වැඩකටයුතු   ආරම්භ කළේය.

(36698)











(ඡායාරූප - ලහිරු හර්ෂණ) 
                    ",http://www.lankadeepa.lk/latest_news/මහින්ද--විපක්ෂ-නායක-කාර්යාලයේ-වැඩ-අරඹයි/1-544089,මහින්ද  විපක්ෂ නායක කාර්යාලයේ වැඩ අරඹයි
