content,link,heading
"
                        (රොමේෂ් මධුෂංඛ)
 
වවුනියාව යාපනය ඒ-9 පාරේ පිහිටුවා තිබූ පොලිස් ඩමියට අල්ලස් ලබා දෙන අන්දම නිරූපණය කරමින් අන්තර්ජාලයට වීඩියෝවක් නිකුත් කළ වවුනියාවේ පෞද්ගලික මූල්‍ය ආයතනයක සේවකයින් දෙදෙනෙකු වව්නියාව පොලීසිය විසින් අත් අඩංගුවට ගනු ලැබීය.

පොලිස් රථවාහන අංශය මගින් වවුනියාව යාපනය පාරේ මෙම ඩමිය ස්ථාපිත කරන ලද්දේ රියදුරන්ගේ වේගය සීමා කිරීමේ හා රියදුරන්ගේ අවධානය යොමු කරවීමේ පියවරක් වශයෙනි.

එහිදී අදාළ පොලිස් ඩමිය ඉදිරියට ගිය එක් තරුණයකු පොලීසියට අල්ලස් ලබා දෙන අන්දම නිරූපණය කරමින් ඩමියට උසුළු විසුළු කරමින් හැසිරෙන අන්දමේ වීඩියෝවක් සමාජ මාධ්‍ය ජාලය වෙත යොමු කර තිබිණි. 

මේ පිළිබඳව අවධානය යොමු කළ වවුනියාව පොලීසිය මෙම සිද්ධිය ජ්‍යෙෂ්ඨ පොලිස් නිලධාරීන්ට දැන්වීමෙන් පසුව එම දර්ශන වීඩියෝ ගත කරණ ලද පුද්ගලයාත් දර්ශන වලට පෙනී සිටි පුද්ගලයාත් අත්අඩංගුවට ගැනීමට පියවර ගෙන ඇත.

පොලීසිය සමච්චලයට ලක් කිරීම, පොලීසියට අපහාස කිරීම, මහජනතාව තුළ පොලීසිය පිළිබදව වැරදි චිත්‍රයක් නිර්මාණය කිරීම හා පොලීසියට අල්ලස් ලබාදීම සදහා ජනතාව පෙළඹවීම යන චෝදනා ඔවුන් දෙදෙනා වෙත ඉදිරිපත් කරමින් වවුනියාව පොලීසිය එම තරුණයින් දෙදෙනාව අත්අඩංගුවට ගෙන වවුනියාව දිසා අධිකරණය ඉදිරිපත් කිරීමට පියවර ගැණිනි.



 
                    ",http://www.lankadeepa.lk/latest_news/පොලිස්-ඩමියට-අල්ලස්-දුන්-දෙදෙනෙක්-අත්අඩංගුවට/1-543286,පොලිස් ඩමියට අල්ලස් දුන් දෙදෙනෙක් අත්අඩංගුවට
"
                        (පැතුම් දර්ශන)
 
 
පහළ යාන් ඔයෙන් ඉඩම් අහිමිවුවෝ වාහල්කඩ සහ පුහුදිවුල පිහිටි වාරිමාර්ග කාර්යාලය ඇතුළට පැමිණ අද (4) උද්ඝෝෂණයේ නිරත වූහ.
 
යාන්ඔය ව්‍යාපෘතියට යටවුණු තම ඉඩම් වලට හිමිවිය යුතු වන්දි මුදල් නොලැබීමෙන් තමන් අන්ත අසරණව සිටින බව ඔවුහු පවසති.
 
කැබිතිගොල්ලෑව සහකාර පොලිස් අධිකාරීවරයා ඇතුළු පොලිස් නිලධාරීන් වාරිමාර්ග කාර්යාලයට ආරක්ෂාව ලබාදී ඇත.
 
යාන්ඔය ව්‍යාපෘති අධ්‍යක්ෂවරයා හෝ නියෝජ්‍ය අධ්‍යෂකවරයා  කාර්යාල භුමියේ නොමැති බවත් විසඳුමක් ලැබෙන තුරු තමන් වාරිමාර්ග කාර්යාලයෙන් ඉවත් නොවන බවත් ඔවුහු පවසති.



 
                    ",http://www.lankadeepa.lk/latest_news/යාන්-ඔයෙන්-ඉඩම්-අහිමිවුවෝ-වාරිමාර්ග-කාර්යාලය-වටලති/1-543314,යාන් ඔයෙන් ඉඩම් අහිමිවුවෝ වාරිමාර්ග කාර්යාලය වටලති
"
                        (බිමල් ශ්‍යාමන් ජයසිංහ)

 
වහා ක්‍රියාත්මක වන පරිදි සේවා අවශ්‍යතා මත පොලිස් ස්ථානාධිපතිවරුන් 72දෙනෙකුට ස්ථාන මාරුවීම් ලබා දී ඇතැයි පොලිස් මාධ්‍ය ප්‍රකාශක පොලිස් අධිකාරී රුවන් ගුණසේකර මහතා පැවසීය.
 
පොලිස් කොමිසමේ අනුමැතිය මත මෙම මාරුවීම් ලබාදී ඇතැයි මාධ්‍ය ප්‍රකාශකවරයා වැඩිදුරටත් සඳහන් කළේය. 
                    ",http://www.lankadeepa.lk/latest_news/පොලිස්-ස්ථානාධිපතිවරු-72කට-ස්ථාන-මාරුවීම්/1-543317,පොලිස් ස්ථානාධිපතිවරු 72කට ස්ථාන මාරුවීම්
"
                        ලයිලා සහ සුරුක්කු දැල් භාවිත කරමින් ධීවර කර්මාන්තයේ නියැලීම තහනම් කිරීමට ධීවර සහ ජලජ සම්පත් සංවර්ධන අමාත්‍යංශය තීරණය කර තිබේ.
 
ධීවර හා ජලජ සම්පත් සංවර්ධන රාජ්‍ය අමාත්‍ය දිලිප් වෙදආරච්චි  මහතාගේ උපදෙස්  මත මෙම තීරණය  ගෙන  ඇත.
 
මුහුදේ  මත්ස්‍ය ගහණය විශාල ලෙස අඩුවීම දේශීය ධීවර කර්මාන්තයේ අනාගතයට බරපතල ගැටළු මතු කරන්නක් බැවින්  මෙම තීරණය ගෙන ඇතැයි  අමාත්‍යංශය පවසයි.
 
මේ සම්බන්ධයෙන්  ධීවර හා ජලජ සම්පත් සංවර්ධන දෙපාර්තමේන්තුවේ අධ්‍යක්‍ෂක ජනරාල් වෙත ලිපියක් ද යොමු කර ඇතැයි අමාත්‍යංශය සඳහන් කරයි.
 
එම  තහනම පසුගිය පළමුවැනිදා සිට ක්‍රියාත්මක  කරන ලෙස  අධ්‍යක්ෂක ජනරාල්ට යැවු ලිපියේ දන්වා තිබේ.
 
ලයිලා සහ සුරුක්කු දැල් භාවිතය නිසා ධීවර රැකියාවේ නිරත කුඩා යාත්‍රා හිමියන් සහ එම යාත්‍රා වල ධීවර රැකියාවේ නිරත දහස් ගණනක් දැඩි අපහසුතාවට පත්ව සිටින බව ධීවර සංගම් , මහජන නියෝජිතයින් ඇතුළු විවිධ පාර්ශව කරුණු ඉදිරිපත් කර තිබු අතර ඒවාද  ඊට සම්බන්ධ පිරිස් හා සාකච්ඡා කර  මෙම තීරණය ගෙන තිබේ.
 
නාරා ආයතනය මගින් මෙතෙක් කළ පර්යේෂණ අනුව පුත්තලම දිස්ත්‍රික්කය ආශ්‍රිත මුහුදු ප්‍රදේශයේ අලගොඩු නැමැති මත්ස්‍ය විශේෂය නොමැති බව තහවුරු කර  ඇති අතර  මුහුදු ප්‍රදේශයේ අලගොඩු පන්න ක්‍රමය සදහා බලපත්‍ර ලබාදීම ගැටළු සහගත බවට අවස්ථා කිහිපයකදීම පෙන්වා දී තිබුණි .
 
 අදාළ බලපත්‍රය අනුව ගොඩබිම සිට මුහුදු සැතපුම් 10 කට එපිටින් මෙම පන්න ක්‍රමය භාවිතා කළ යුතු වුවත් එම පන්න ක්‍රමය භාවිත කරනුයේ ගොඩබිමට ආසන්න මුහුදු ප්‍රදේශයේ බව තහවුරු කරගැනීමට පර්යේෂණ කණ්ඩායම් සමත්ව  තිබේ . 
 
එම පර්යේෂණ වලට අනුව මෙම ලයිලා සහ සුරුක්කු දැල් භාවිතය හේතුවෙන් ගොඩබිම ආසන්නයේ මත්ස්‍ය සම්පත විනාශ වීමේ බරපතල තත්වයක් මතුව  ඇතැයිද කියති.

(36698) 
                    ",http://www.lankadeepa.lk/latest_news/ලයිලා-සුරුක්කු-දැල්-භාවිතයෙන්-මසුන්-ඇල්ලීම-තහනම්/1-543305,ලයිලා-සුරුක්කු දැල් භාවිතයෙන් මසුන් ඇල්ලීම තහනම්
"
                        (අජන්ත කුමාර අගලකඩ)

ශ්‍රී ලංකා නිදහස් පක්ෂයේ ආසන සංවිධායකවරුන් සතියක් ඇතුළත අලුතින් පත් කරන බව ජනාධිපති මෛත්‍රීපාල සිරිසේන මහතා අද (03) රාත්‍රීයේ ජනාධිපති නිල නිවසේ පැවැති පක්ෂ මධ්‍යම කාරක සභා රැස්වීමේදී ප්‍රකාශ කර ඇත.

ශ්‍රීලනිප මූලස්ථානය තමාට විරුද්ධව වැඩකරන ප්‍රධාන තැන බවට පත්ව ඇතැයි පවසා ඇති ජනාධිපතිවරයා පක්ෂ මූලස්ථානය පූර්ණ ප්‍රතිසංවිධානයකට ලක් කරන බව සඳහන් කර තිබේ.

හිටපු ජනාධිපතිනිය චන්ද්‍රිකා කුමාරතුංග මහත්මිය පෙනී සිටින්නේ එක්සත් ජාතික පක්ෂය වෙනුවෙන් බවද ජනාධිපතිවරයා ප්‍රකාශ කර ඇත. 
                    ",http://www.lankadeepa.lk/latest_news/ශ්‍රීලනිපයේ-ආසන-සංවිධායකවරු-අලුතින්-පත්-කිරීමට-යයි/1-543279,ශ්‍රීලනිපයේ ආසන සංවිධායකවරු අලුතින් පත් කිරීමට යයි
"
                        ශ්‍රී ලන්කන් ගුවන් සේවයේ පවතින ගැටලූ නිරාකරණය කර ගනිමින් එහි නව ප්‍රතිසංවිධානයකට අවශ්‍ය යෝජනා සහ අදහස් ලබාගෙන නිර්දේශ ඉදිරිපත් කිරීම සඳහා නව කමිටුවක් සඳුදා (7) පත් කරන බව ජනාධිපති මෛත්‍රීපාල සිරිසේන මහතා පැවසීය.
 
ශ්‍රී ලන්කන් ගුවන් සේවය වැඩිදියුණු කිරීමට අදාළ යෝජනා සහ අදහස් මෙම කමිටුවට බාරදීමට ඒ අනුව සියලූ පාර්ශ්වයන්ට අවස්ථාව හිමි වේ. 
 
සාමාජිකයන් පස් දෙනෙකුගෙන් සමන්විත මෙම කමිටුව පත් කිරීමට ජනාධිපතිවරයා තීරණය කර තිබේ. 
 
සති දෙකක කාලයක් තුළ දී කමිටුව විසින් අදාළ නිර්දේශ ජනාධිපතිවරයා වෙත ඉදිරිපත් කළ යුතුය. එම නිර්දේශ සැළකිල්ලට ගනිමින් ශ්‍රී ලංකන් ගුවන් සේවය පිළිබඳ ගතයුතු ඉදිරී තීන්දු තීරණවලට එළැඹෙන බව ද ජනාධිපතිවරයා කීවේය.
 
ශ්‍රී ලන්කන් ගුවන් සේවයේ වත්මන් තත්ත්වය පිළිබඳ අද (4) ජනාධිපති කාර්යාලයේ පැවති සාකච්ඡාවක  දී ජනාධිපති මෛත්‍රීපාල සිරිසේන මහතා මෙසේ කීය.
 
ශ්‍රී ලන්කන් ගුවන් සේවයේ පාඩු අවම කර ගනිමින් ඉදිරියේ දී එය ලාභදායී තත්ත්වයට ගෙන ඒමට අවශ්‍ය මූලික පියවර ක්‍රියාවට නංවා තිබෙන බව අධ්‍යක්ෂ මණ්ඩල සාමාජිකයන් මෙහිදී පෙන්වා දුන්නේය.
 
එමෙන්ම ශ්‍රී ලංකන් ගුවන් සේවය ඇතිකරගෙන තිබෙන අවාසිදායක ගිවිසුම් පිළිබඳව ද අවධානය යොමු කෙරුණු අතර ඛනිජ තෙල් මිල ඉහළ යාම, රුපියල හා කලා මුදල් අවප්‍රමාණයට ලක්වීම,  තාක්ෂණික හා යටිතල පහසුකම් ඌණතාව වැනි කරුණු හේතුවෙන් ඇතිවූ බලපෑම් පිළිබඳව ද අවධානය යොමු කෙරිණි.
 
ශ්‍රී ලන්කන් ගුවන් සේවයේ සිදු වූ බව පැවසෙන අක්‍රමිකතා පිළිබඳ සොයා බැලීමට ජනාධිපතිතුමා විසින් පත් කළ ජනාධිපති කොමිසමේ කටයුතු ද මේ වන විට සිදු වෙමින් පවතී.
 
අමාත්‍ය මංගල සමරවීර, හර්ෂ ද සිල්වා, එරාන් වික්‍රමරත්න, ජනාධිපති ලේකම් උදය ආර්. සෙනෙවිරත්න, මුදල් අමාත්‍යාංශයේ ලේකම් ආචාර්ය ආර්.එච්.එස්. සමරතුංග, මහ බැංකු අධිපති ආචාර්ය ඉන්ද්‍රජිත් කුමාරස්වාමි යන මහත්වරුන් ද රාජ්‍ය බැංකු සභාපතිවරුන් ඇතුළු ශ්‍රී ලන්කන් ගුවන් සේවයට අයත් ආයතනවල ප්‍රධානින් සහ ශ්‍රී ලංකන් ගුවන් සේවයේ ප්‍රධාන විධායක නිලධාරි විපුල ගුණතිලක මහතා සහ අධ්‍යක්ෂ මණ්ඩල සාමාජිකයන්, වෘත්තීය සමිති නියෝජිතයන් ඇතුළු පිරිසක් මෙම සාකච්ඡාවට එක්ව සිටියහ.
 

(28535) 
                    ",http://www.lankadeepa.lk/latest_news/ශ්‍රී-ලන්කන්-ගුවන්-සේවය-ප්‍රතිසංවිධානයට-ජනපතිගෙන්-කමිටුවක්/1-543320,ශ්‍රී ලන්කන් ගුවන් සේවය ප්‍රතිසංවිධානයට ජනපතිගෙන් කමිටුවක්
"
                        (අංජුල මහික වීරරත්න)

 
ශ්‍රී ලංකාවේ යෝජිත නව ආණ්ඩුක්‍රම ව්‍යවස්ථා කෙටුම්පත ආණ්ඩුක්‍රම ව්‍යවස්ථා සභාවට ලබන සතියේ ඉදිරිපත් කෙරෙන බව රජයේ ජ්‍යෙෂ්ඨ ප්‍රකාශකයෙක් පැවැසීය.
 
 කතානායක කරු ජයසූරිය මහතාගේ සහභාගීත්වයෙන් ක්‍රියාත්මක ආණ්ඩුක්‍රම ව්‍යවස්ථා සභාවට නව කෙටුම්පත ඉදිරිපත් කෙරෙන්නේ ආණ්ඩුක්‍රම ව්‍යවස්ථාව සම්බන්ධයෙන් විශේෂඥයින් ඉදිරිපත් කළ යෝජනා සහ නිර්දේශ ද සමඟය.
 
 ශ්‍රී ලංකාවේ නව ආණ්ඩුක්‍රම ව්‍යවස්ථාව සකස්කිරීමේ කමිටුව අගමැති රනිල් වික්‍රමසිංහ මහතාගේ ප්‍රධානත්වයෙන් පැවැත්වේ.
 
 ආණ්ඩුක්‍රම ව්‍යවස්ථා මෙහෙයුම් කමිටුවේ  මූලික කෙටුම්පත සඳහා විශේෂඥ මට්ටමෙන් යෝජනා සහ නිර්දේශ ලබාගැනීමට රනිල් වික්‍රමසිංහ මහතා පියවර ගත් අතර මේ වනවිට ඒ කාර්යය ද අවසන්ව පවතියි.
 
 රටේ ආණ්ඩුක්‍රම ව්‍යවස්ථා කෙටුම්පතට දේශපාලන පක්ෂවලින් ගත් යෝජනා හා නිර්දේශ ද ව්‍යවස්ථා සභාවට යොමු කිරීමට ද අග්‍රාමාත්‍ය රනිල් වික්‍රමසිංහ මහතා අදහස් කර සිටියි.
 
විධායක ජනාධිපති ක්‍රමය අහෝසි කිරීම, පාර්ලිමේන්තු බලතල වැඩිකිරීම, පළාත් සභා විධිමත් කිරීම, පළාත් පාලන ආයතනවලට වැඩි බලතල පැවරීම ආදී වැදගත් යෝජනා නිර්දේශ රැසක්ම විශේෂඥයින් විසින් නව ආණ්ඩුක්‍රම ව්‍යවස්ථා කෙටුම්පතට යෝජනා කර තිබෙන බව රජය ප්‍රකාශ කළේය. 
                    ",http://www.lankadeepa.lk/latest_news/යෝජිත-ආණ්ඩුක්‍රම-ව්‍යවස්ථා-කෙටුම්පත--ලබන-සතියේ-ව්‍යවස්ථා-සභාවට/1-543245,යෝජිත ආණ්ඩුක්‍රම ව්‍යවස්ථා කෙටුම්පත  ලබන සතියේ ව්‍යවස්ථා සභාවට
"
                        සෞඛ්‍ය, පෝෂණ හා දේශීය වෛද්‍ය අමාත්‍යාංශය යටතේ ඇති ආයතන තුනක නව  සභාපතිවරුන් පත් කිරිම අද (03)  සෞඛ්‍ය අමාත්‍යාංශයේදී සිදු කෙරිණි.
 
 රාජ්‍ය ඖෂධ නීතීගත සංස්ථාවේ  සභාපතිවරයා ලෙස අචාර්ය එච්.එම්.එම් රූම් මහතා පත් කෙරුණු අතර ඔහු මීට පෙර  රාජ්‍ය ඖෂධ නීතිගත සංස්ථාවේ කලමණාකරණ අධ්‍යක්ෂකවරයා ලෙස කටයුතු කළේය.
 
එම සංස්ථාවේ නව කළමණාකාර අධ්‍යක්ෂවරයා ලෙස මහරගම අපේක්ෂා රෝහලේ හිටපු අධ්‍යක්ෂ වෛද්‍ය විල්ප්‍රඩ් කුමාරසිරි මහතා පත් කර තිබේ.
 
ජාතික ඖෂධ නියාමන අධිකාරියේ සභාපතිවරයා ලෙස මහාචාර්ය අසිත ද සිල්වා මහතා නැවතත්  පත් කර ඇත. 
 
 
දුම්කොළ හා මධ්‍යසාර පිළිබද ජාතික අධිකාරියේ සභාපතිවරයා ලෙස වෛද්‍ය පාලිත අබේකෝන් මහතා පත්  කර ඇති අතර  ඔහුද මීට පෙර එම අධිකාරියේ සභාපතිවරයා ලෙසම කටයුතු කළේය.
 
 එමෙන්ම සෞඛ්‍ය අමාත්‍යාංශයේ ව්‍යාපෘති අධීක්ෂණ අංශයේ අධ්‍යක්ෂ ජනරාල් ලෙස අචාර්ය කුමාර ද සිල්වා මහතා පත්  කර ඇත.
 
සෞඛ්‍ය, පෝෂණ හා දේශීය වෛද්‍ය අමාත්‍ය දොස්තර රාජිත සේනාරත්න මහතාගේ ප්‍රධානත්වයෙන් මෙම පත්වීම් ප්‍රදානය අමාත්‍යංශයේදී සිදු කෙරිණි.

 

(36698)



 රාජ්‍ය ඖෂධ නීතීගත සංස්ථාවේ  සභාපති අචාර්ය එච්.එම්.එම් රූම් මහතා



 එහි කළමණාකාර අධ්‍යක්ෂ වෛද්‍ය විල්ප්‍රඩ් කුමාරසිරි මහතා



ජාතික ඖෂධ නියාමන අධිකාරියේ සභාපතිවරයා ලෙස මහාචාර්ය අසිත ද සිල්වා මහතා



දුම්කොළ හා මධ්‍යසාර පිළිබද ජාතික අධිකාරියේ සභාපති වෛද්‍ය පාලිත අබේකෝන් මහතා



සෞඛ්‍ය අමාත්‍යාංශයේ ව්‍යාපෘති අධීක්ෂණ අංශයේ අධ්‍යක්ෂ ජනරාල්  අචාර්ය කුමාර ද සිල්වා මහතා 
                    ",http://www.lankadeepa.lk/latest_news/සෞඛ්‍ය-අමාත්‍යංශයේ-ආයතන-තුනකට-නව-සභාපතිවරු/1-543252,සෞඛ්‍ය අමාත්‍යංශයේ ආයතන තුනකට නව සභාපතිවරු
"
                        (නිමන්ති රණසිංහ)

සතොස වැඩබැලූ සාමාන්‍යාධිකාරිවරයකුට එරෙහි අල්ලස් නඩුවක් සම්බන්ධයෙන් අධිකරණය හමුවේ සාක්ෂි ලබා දීම සඳහා හිටපු වෙළෙඳ හා පාරිභෝගික කටයුතු ඇමැති රවී කරුණානායක මහතාට ලබන 11 වැනිදා අධිකරණයේ පෙනී සිටින ලෙසට කොළඹ ප‍්‍රධාන මහේස්ත‍්‍රාත් ලංකා ජයරත්න මෙනෙවිය අද (04) නියෝග කළාය.

ආනයනික සුදු කැකුලු සහල් විකිණීමේ කි‍්‍රයාවලියේදී මිල දර්ශකයකට පටහැනිව සහල් මෙට්ටි‍්‍රක් ටොන් 1000ක් විකිණීමට නියෝග කර රුපියල් මිලියන 04ක් රජයට පාඩු කළැයි එවකට සතොස වැඩබැලු හිටපු සාමාන්‍යාධිකාරි සුනිල් මිලේතියස් විමල් පෙරේරා මහතාට එරෙහි අල්ලස් නඩුව අද (04) විභාගයට ගත් අවස්ථාවේදී මෙම නියෝගයක නිකුත් විණී.

මෙම සිද්ධියට අදාළව සාක්ෂි ලබා දීම සඳහා අමාත්‍ය රවී කරුණානායක මහතා අද (04) පෙරවරුවේදී අධිකරණය හමුවේ පෙනී සිටියේ. එසේම තම සේවාදායකයාට පෙරවරු 11.00ට පාර්ලිමේන්තුවේ දී කතානායකවරයා මූලිකත්වයෙන් පැවැත්වෙන පක්ෂ නායක රැස්වීමක් සඳහා සහභාගීවීමට අවශ්‍ය බැවින් සාක්ෂි විභාගය සවස් වරුවේ පවත්වන ලෙසට සාක්ෂිකරු වෙනුවෙන් අධිකරණයේ පෙනී සිටි නිතීඥ සජිත ජයවර්ධන මහතා අධිකරණයෙන් ඉල්ලීමක් කළේය.

ඒ අනුව අධිකරණයේ අවසරය මත සාක්ෂිකාර රවී කරුණානායක මහතා අධිකරණයෙන් පිටව ගියද  අද (04) පස්වරුවේ නැවත අධිකරණය හමුවේ පෙනී සිටියේ නැත.

නොරොච්චෝලේ ජාතික විදුලිබලාගාරයේ පැවැති හදිසී රැස්වීමක් සඳහා තම සේවාදායකයා පිටත්ව ගිය බැවින් නඩුව කල් දමන ලෙසත් එදින ඔහු අධිකරණයට ඉදිරිපත් කිරීමේ වගකීම තමන් භාරගනු ලබන බවත් නිතීඥ සජිත ජයවර්ධන මහතා අධිකරණයට දැනුම් දෙනු ලැබීය.

  
                    ",http://www.lankadeepa.lk/latest_news/රවී-කරුණානායකට-11-වැනිදා-අධිකරණයේ-පෙනී-සිටීමට-නියෝග/1-543329,රවී කරුණානායකට 11 වැනිදා අධිකරණයේ පෙනී සිටීමට නියෝග
"
                        ශ්‍රී ලංකා කණ්ඩායම සහ නවසීලන්ත කණ්ඩායම ටවුරන්ගන්හිදී පැවැති  පළමු එක්දින තරගයේදී නවසීලන්තය ලකුණු 45 ක ජයක් ලබාගත්තේය. 

ජයග්‍රහණය සඳහා ලකුණු 372 ක ඉලක්කයක් හඹා ගිය ශ්‍රී ලංකා කණ්ඩායම ඕවර 49 ක් අවසානයේ ලකුණු 326 කට දැවී ගියේය. 

කුසල් ජනිත් පෙරේරා ශතකයක් ලබාගත්තේය. 

තරගයේ සම්පූර්ණ විස්තර සඳහා http://www.kelimandala.lk/ වෙත පිවිසෙන්න

 
                    ",http://www.lankadeepa.lk/latest_news/එක්දින-තරගයේ-ජය-නවසීලන්තයට/1-543254,එක්දින තරගයේ ජය නවසීලන්තයට
"
                        (අංජුල මහික වීරරත්න)
 
නව අමාත්‍ය මණ්ඩලයේ විෂය පථ තීරණය  කරමින් නිකුත් කෙරුණු ගැසට් පත්‍රය සංශෝධනය කිරීමට රජය  තීරණය කර තිබේ.
 
ජනාධිපති මෛත්‍රිපාල සිරිසේන, අගමැති රනිල් වික්‍රමසිංහ යන මහත්වරුන් හා රජයේ ජ්‍යෙෂ්ඨ අමාත්‍යවරුන් විසින් අවස්ථා කිහිපයකදී  පවත්වනු ලැබූ සාකච්ඡාවල ප්‍රතිඵලයක් ලෙස අමාත්‍ය විෂය පථ ගැසට් පත්‍රය සංශෝධනය කෙරේ.
 
 සංශෝධිත ගැසට් පත්‍රය මගින් අග්‍රාමාත්‍ය රනිල් වික්‍රමසිංහ මහතා  යටතට පැවරූ අමාතයංශ යටතේ ඇති විෂය පථයන් කිහිපයක් අනෙකුත් අමාත්‍යවරු යටතට පැවරීමට නියමිතය.
 
රාජ්‍ය ව්‍යවසාය සංවර්ධන හා මහනුවර සංවර්ධන අමාත්‍ය ලක්ෂ්මන් කිරිඇල්ල මහතාට රාජ්‍ය බැංකු හා රාජ්‍ය වතු ස්ථිර වශයෙන්ම පවරා දීමට අපේක්ෂිතය.
 
ඊට අමතරව මුදල් හා ජනමාධ්‍ය අමාත්‍යංශය යටතේ  ගැසට් කර තිබෙන අයතන කිහිපයක් තවත් ප්‍රධාන අමාත්‍යවරයකුගේ විෂය පථයට යටත් කිරීමට නියමිතය. 
                    ",http://www.lankadeepa.lk/latest_news/අමාත්‍ය-මණ්ඩල-විෂය-පථ-ඇතුළත්-ගැසට්ටුවේ-සංශෝධනයක්/1-543247,අමාත්‍ය මණ්ඩල විෂය පථ ඇතුළත් ගැසට්ටුවේ සංශෝධනයක්
"
                        (රංජන් කස්තුරි)                                                                         

අධ්‍යයන පොදු සහතිකපත්‍ර සාමාන්‍ය පෙළ - 2018 විභාගයේ දෙවන අදියරේ ඇගයීම් මධ්‍යස්ථාන ලෙස යොදාගන්නා පාසල් 4ක් ලබන අඟහරුවාදා (8) සිට මේ 17 වැනි දින දක්වා වසා තැබෙන බව අධ්‍යාපන අමාත්‍යංශය සඳහන් කරයි.   
                           
කොළඹ ඉසිපතන විද්‍යාලය, මාතර මහානාම මහා විද්‍යාලය, කුරුණෑගල සී. ඩබ්. ඩබ්. කන්නංගර විද්‍යාලය සහ මහනුවර ශාන්ත අන්තෝනි බාලිකා විද්‍යාලය වසා තැබෙන පාසල් වේ. 
                  
මේ අතර ඇගයීම් මධ්‍යස්ථාන සඳහා යොදාගන්නා තවත් පාසල් 22ක යම් කොටසක් පමණක් වසා ඇගයීම් කටයුතු සිදුකරන බවද අධ්‍යාපන අමාත්‍යංශය සඳහන් කරයි.  
                    ",http://www.lankadeepa.lk/latest_news/පාසල්-හතරක්-17-දා-තෙක්-වැසෙයි/1-543318,පාසල් හතරක් 17 දා තෙක් වැසෙයි
"
                        (අජන්ත කුමාර අගලකඩ)  
 

පළාත් ආණ්ඩුකාරවරු පස් දෙනෙක් මීට ටික වේලාවකට පෙර ජනාධිපති මෛත්‍රීපාල සිරිසේන මහතා ඉදිරියේ දිවුරුම් දුන්හ.
 
කොළඹ නාගරික මන්ත්‍රිවරයකු ලෙස කටයුතු කරමින් සිටි අසාද් සාලි මහතා බස්නාහිර පළාත් ආණ්ඩුකාරයා ලෙස පත් කර තිබේ.
 
පසුගිය දා ජනාධිපති නීතීඥවරයකු ලෙස පත් කැරුණු   මෛත්‍රී ගුණරත්න  මහතා දිවුරුම් දුන්නේ මධ්‍යම පළාත් ආණ්ඩුකාරවරයා ලෙසයි.
 
මධ්‍යම පළාත් ප්‍රධාන අමාත්‍යවරයා ලෙස කටයුතු කළ සරත් ඒකනායක මහතා උතුරු මැද ආණ්ඩුකාරවරයා ලෙස දිවුරුම් දුන් අතර උතුරු මැද මහ ඇමැතිවරයා ලෙස කටයුතු කළ පේෂල ජයරත්න මහතා වයඹ පළාත් ආණ්ඩුකාරවරයා ලෙස දිවුරුම් දුන්නේය.
 
නැගෙනහිර පළාත් ආණ්ඩුකාරවරයා ලෙස දිවුරුම් දුන්නේ එම්  එල් ඒ එම් හිස්බුල්ලා  මහතාය. 
                    ",http://www.lankadeepa.lk/latest_news/පළාත්-ආණ්ඩුකාරවරු-5ක්-දිවුරුම්-දෙති/1-543323,පළාත් ආණ්ඩුකාරවරු 5ක් දිවුරුම් දෙති
