content,link,heading
"
                        (මනෝප‍්‍රිය ගුණසේකර)

 

සමුපාකාර තොග වෙළඳ සංස්ථාවේ විධායක ශ්‍රේණියේ රැකියාවක් ලබාගැනීම සඳහා ව්‍යාජ ලෙස සකස් කළ උපාධි සහතිකයක් ලබාදුන් බව කියමින්  සැකපිට අත්අඩංගුවට ගත් ස.තො.ස ආයතනයේ උසස් නිලධාරියකු රුපියල් ලක්‍ෂයක ශරීර ඇපයක් මත මුදාහැරීමට කොළඹ අතිරේක මහේසත‍්‍රාත් සාලිය චන්න අබේරත්න මහතා නියම කළේය.


ව්‍යාජ සහතික ලබාදී රජයේ රැකියා ලබාගැනීම සම්බන්ධයෙන් සිදුකරන ලද විමර්ශනයකින් අනතුරුව අත්අඩංගුවට ගනු ලැබු සැකකරු අධිකරණයට ඉදිරිපත් කළ අවස්ථාවේදී ඉදිරිපත් වු කරුණු සළකා බැලූ මහෙස්ත‍්‍රාත්වරයා රුපියල් ලක්‍ෂයක ශරීර ඇපයක් මත සැකකරු  මුදා හැරියේය.

 

ව්‍යාජ සහතික ලබාදී සමුපාකාර තොග වෙළද සංස්ථාවේ විධායක ශ්‍රේණියේ රැකියා ඇතුථ විවිධ අන්දමේ රැකියා ලබාගත් නිලධාරීන් පිරිසක් සිටින බවට ඉදිරිපත් වු පැමිණිල්ලක් සම්බන්ධයෙන් වංචා විමර්ශන අංශය මේ සම්බන්ධයෙන් සිදුකළ විමර්ශනයකින් අනතුරව ගාමිණි පෙරේරා මහතා අත්අඩංගුවට ගෙන අධිකරණයට ඉදිරිපත් කිරීමෙන් අනතුරුව මෙලෙස ඇප මත මුදා හරින ලදී. 
                    ",http://www.lankadeepa.lk/latest_news/හොර-උපාධි-සහතික-සෑදූ-සතොස-ලොක්කාට-ඇප/1-543911,හොර උපාධි සහතික සෑදූ සතොස ලොක්කාට ඇප
"
                        හිම කුණාටු හේතුවෙන් ජාත්‍යන්තර මුල්‍ය අරමුදලේ කළමනාකාර අධ්‍යක්ෂිකා ක්‍රිස්ටීන් ලැගාඩි මහත්මිය සහ ශ්‍රී ලංකා නියෝජිත පිරිස අතර අද (14) වොෂින්ටනයේ දී පැවැත්වීමට නියමිතව තිබු රැස්වීම කල්දමා තිබේ.

ඇමැති ආචාර්ය හර්ෂ ද සිල්වා මහතා මේ පිළිබඳව ඔහුගේ ට්ව්ටර් ගිණුමේ සඳහන් කර ඇත.

ජාත්‍යන්තර මුල්‍ය අරමුදලේ සියලුම රැස්වීම් හිම කුණාටු  හේතුවෙන් කල්දමා ඇති බව වාර්තා වෙයි.

කෙසේ වෙතත්, රැස්වීම් පැවැත්වෙන ස්ථානය පිළිබඳව ඇමැතිවරයා කිසිදු සඳහනක් සිදුකර නොමැත.

(28535)

 
                    ",http://www.lankadeepa.lk/latest_news/ජාත්‍යන්තර-මුල්‍ය-අරමුදල---ලංකාව-අතර--රැස්වීම්-කල්යයි/1-543860,ජාත්‍යන්තර මුල්‍ය අරමුදල - ලංකාව අතර  රැස්වීම් කල්යයි
"
                        (අජන්ත කුමාර අගලකඩ)
 
කොළඹ තර්ස්ටන් විද්‍යාලයට අවුරුදු අටක් තිස්සේ ස්ථිර විදුහල්පතිවරයකු නැතැයි ජනාධිපති මෛත්‍රීපාල සිරිසේන මහතා අද (14) පැවැති කැබිනට් රැස්වීමේදී ප්‍රකාශ කර ඇත.

ඒ පිළිබඳව ඉක්මණින් සොයා බලා ස්ථිර විදුහල්පතිවරයකු පත්කරන්නැයි ජනාධිපතිවරයා කැබිනට් රැස්වීමේදී අධ්‍යාපන ඇමැති අකිල විරාජ් කාරියවසම් මහතාට දැනුම් දී ඇතැයි වාර්තා වේ.

තමා ගිය සතියේ තර්ස්ටන් විද්‍යාලයේ පැවැති උත්සවයකට සහභාගී වූ බවත් එම විද්‍යාලයට ස්ථිර විදුහල්පතිවරයකු අවුරුදු අටක් තිස්සේ නැති බව එහිදී දැනගන්නට ලැබුණු බවත් ජනාධිපතිවරයා ප්‍රකාශ කර ඇත. 
                    ",http://www.lankadeepa.lk/latest_news/තර්ස්ටන්-විද්‍යාලයට-ස්ථිර-විදුහල්පතිවරයකු--නැතැයි--ජනපති-කියයි/1-543857,තර්ස්ටන් විද්‍යාලයට ස්ථිර විදුහල්පතිවරයකු  නැතැයි  ජනපති කියයි
"
                        ( නාලක සංජීව දහනායක)
 
 හිටපු ආරක්‍ෂක ලේකම් ගෝඨාභය රාජපක්‍ෂ මහතා ජනාධිපතිවරණයට ඉදිරිපත් වන්නේ නම් ඔහුට උදව් කිරීමට ශ්‍රී ලංකා පොදුජන පෙරමුණ සූදානම් යැයි කළුතර දිස්ත‍්‍රික් පාර්ලිමේන්තු මන්ත‍්‍රී රෝහිත අබේගුණවර්ධන මහතා අද (14) පැවැසීය.
 
 ජනාධිපති මෛත‍්‍රීපාල සිරිසේන, හිටපු ආරක්‍ෂක ලේකම්වරයා කිට්ටුවෙන්ම සිටින අය බැවින් ඔවුන් සමඟ ගමනක් යෑම අපහසු නොවන බවද මන්ත‍්‍රීවරයා කීය.
 
 කෙසේ වෙතත් ජනාධිපතිවරයා සහ විපක්‍ෂනායකවරයා එකතුවී රට ඉල්ලන අපේක්‍ෂකයා ජනාධිපතිවරණයට ඉදිරිපත් කරනු ඇතැයිද ඔහු වැඩිදුරටත් සඳහන් කළේය

.
බත්තරමුල්ල, නෙළුම් මාවතේ පිහිටි ශ‍්‍රී ලංකා පොදුජන පෙරමුණු කාර්යාලයේදී අද (14) පැවැති මාධ්‍ය හමුවකට එක්වෙමින් මන්ත‍්‍රීවරයා මේ බව සඳහන් කළේය. 
                    ",http://www.lankadeepa.lk/latest_news/ගෝඨාට-පොහොට්ටුවේ-සහාය/1-543852,ගෝඨාට පොහොට්ටුවේ සහාය
"
                        
 
 ( වීනීතා ගමගේ )
 
නුගේගොඩ අනුලා විද්‍යාලයට තමන්  බලෙන් ඇතුළු වූ බවට නඟන චෝදනා ප‍්‍රතික්ෂේප කරන බව බස්නාහිර  පළාත් ආණ්ඩුකාර අසාද් සාලි මහතා ප‍්‍රකාශ කළේය.
 
 
දහම් පාසල් දරුවන් මහ පාරට ඇද දමා ඇති බැවින් තමන් එහි ගොස් මැදිහත් වී දරුවන්ට දහම්පාසල  විවෘත කර  දුන් බවත් එය වරදකැයි තමන් නොදකින  බවත් හෙතෙම කියා සිටියේය.
 
 
බෞද්ධාගම වෙනුවෙන් තමන් ඉදිරිපත් වීම වරදක් දැයි තමන්  ප‍්‍රශ්න කරන බව ද ඔහු සඳහන් කළේය.
 
 
හරි කවුද වැරදි කවුද යන්න පසුව තීරණය කරන තුරු දරුවන්ට දහම්පාසැලේ ඉගෙන  ගන්නට දෙන්නැයි තමන් උපදෙස් දුන් බවත් අදාල අංශ විසින් හරි වැරද්ද තීරණය කළ පසු කරන දෙයක් කරන්නැයි තමන් පැවසූ බවත් හෙතෙම පැවැසීය.
 
 
එකී දහම් පාසලට එන දැරියන් ගෙන් වැඩි පිරිස අනුලාවේ දැරියන් යැය පැවසූ ආණ්ඩුකාරවරයා දහම් පාසල් වැසීමට නොව තව තවත් අරින්නට කටයුතු කළ යුතුයැයි  ද  යම්  පුද්ගලයෙක් කළේ යැයි කියන වරදකට දහම් පාසැලේ දරුවන් වගකිව යුතු වන්නේ දැයි ප‍්‍රශ්න කළේය.
 
 
ආණ්ඩුකාර පදවිය දරණ තමන්ට පක්ෂ පාට හෝ ජාතිය පිළිබඳ කිසිදු වෙනසක් නොවන්නනේ යැයි පැවසූ අසාද් සාලි මහතා ජනතාව වෙනුවෙන් කටයුතු කරන්නට ඒ කිසිවක් උවමනා නොවන්නේ යැයි ද පැවැසීය. 
                    ",http://www.lankadeepa.lk/latest_news/‘අනුලා-විද්‍යාලයට-බලෙන්-ඇතුළු-වුණේ-නැහැ‘/1-543853,‘අනුලා විද්‍යාලයට බලෙන් ඇතුළු වුණේ නැහැ‘
"
                        (අජන්ත කුමාර අගලකඩ)
 
සුපිරි වෙළඳ සංකීර්ණයක් ද සහිත බහුමාදිලි ප්‍රවාහන මධ්‍යස්ථානයක් බත්තරමුල්ල ප්‍රදේශයේ ඉදිකිරීමට රජය තීරණය කර ඇත.

එම බහුමාදිලි ප්‍රවාහන මධ්‍යස්ථානය ඉදිකිරීමේ ටෙන්ඩරය ‘ඒසර් ’ නමැති ඩුබායි සමාගමකට පැවරීමට අද (14) පැවැති කැබිනට් රැස්වීමේදී අනුමැතිය ලබා දී තිබේ.

ඒ සඳහා කැබිනට් සංදේශය අමාත්‍ය මණ්ඩලය වෙත ඉදිරිපත් කරන ලද්දේ මහනගර හා බස්නාහිර සංවර්ධන ඇමැති පාඨලී චම්පික රණවක මහතා විසිනි.

පෞද්ගලික ආයෝජනයක් ලෙස මෙම බහුමාදිලි ප්‍රවාහන මධ්‍යස්ථානය ඉදිකෙරෙන අතර ආයෝජනය කෙරෙන මුදල රුපියල් කෝටි 400ක් පමණ වේ.

මහනගර හා බස්නාහිර සංවර්ධන අමාත්‍යාංශය විසින් ටෙන්ඩර් කැඳවා අදාළ ඩුබායි සමාගම තෝරාගෙන ඇත.
  
                    ",http://www.lankadeepa.lk/latest_news/බහුමාදිලි-ප්‍රවාහන-මධ්‍යස්ථානයක්-ඉදිකරන්න-යයි/1-543855,බහුමාදිලි ප්‍රවාහන මධ්‍යස්ථානයක් ඉදිකරන්න යයි
"
                        කටහඬ පරීක්ෂණයක් සඳහා පොලිස්පති පුජිත ජයසුන්දර මහතා අද (14)  රජයේ රස පරීක්ෂක දෙපාර්තමේන්තුවට කැඳවා  තිබේ.

ජනාධිපති මෛත්‍රීපාල සිරිසේන මහතා සහ හිටපු ආරක්ෂක ලේකම් ගෝඨාභය රාජපක්ෂ මහතා  ඝාතනය කිරීමට කුමන්ත්‍රණයක් පැවතියේ යැයි කියන සිදුවීමට අදාළව   මෙම  හඬ පරීක්ෂණය  ලබා  ගැනීමට රජයේ රස පරීක්ෂකවරයා පොලිස්පතිවරයා  කැඳවා තිබේ.  

 
 පොලිස්පතිවරයා මේ වන විට  රජයේ රස පරීක්ෂක දෙපාර්තමේන්තුවට පැමිණ ඇත.

 

 (36698)



(ඡායාරූපය - ශාන්ත රත්නායක) 
                    ",http://www.lankadeepa.lk/latest_news/කටහඬ-පරීක්ෂණයක්-සඳහා-පොලිස්පතිවරයා-කැඳවයි/1-543809,කටහඬ පරීක්ෂණයක් සඳහා පොලිස්පතිවරයා කැඳවයි
"
                        සබරගමුව විශ්ව විද්‍යාලයට  අනුබද්ධිතව  නව වෛද්‍ය  පීඨයක් ඉදි කර තිබේ.
 
 ශ්‍රී ලංකාවේ වෛද්‍ය අධ්‍යාපනය පුළුල් කිරීමේ අරමුණින්  කුරුවිට බටුහේනේ ඉදි  කර ඇති මෙම   නව වෛද්‍ය පීඨය  මේ මස 17 වැනිදා  විවෘත කිරීමට නියමිතය.
 
මෙහි පළමු අදියර  යටතේ වෛද්‍ය ශිෂ්‍ය ශිෂ්‍යාවන් 75 දෙනකු බඳවාගනු ලබන අතර ඔවුන් ලියාපදිංචි කිරීමද  විවෘත කිරීමේ දිනදී සිදු කිරීමට නියමිත බව සබරගමුව විශව විද්‍යාලයේ උපකුලපති  මහාචාර්ය සුනිල් ශාන්ත මහතා සඳහන් කළේය.
 
 
වෛද්‍ය පීඨයට අවශ්‍ය අති නවීන පහසුකම්  සහ තාක්ෂණයෙන් යුත්  රසායනාගාර පහසුකම්, බඳවා ගන්නා සිසුන්ට පුර්ණ නේවාසික පහසුකම් මෙහි ස්ථාපිත කර තිබේ.
 
 
විගණකාධිපති දෙපාර්තමේන්තුව යටතේ  කුරුවිට බටුහේනේ ඉදි කර තිබු    පුහුණු මධ්‍යස්ථානය වෛද්‍ය පීඨයක ඇති අවශ්‍යතාව මත පදනම්ව සබරගමු විශ්ව විද්‍යාලයට පවරා දීමෙන් අනතුරුව මෙම වෛද්‍ය පීඨය ඉදි කළ බව උපකුලපති  මහාචාර්ය සුනිල් ශාන්ත මහතා පැවසීය
 
 
 මෙම වෛද්‍ය පීඨය ඉදි කිරීමත් සමඟ ලංකාවේ  10 වැනි වෛද්‍ය පීඨය ලෙස  මෙම වෛද්‍ය පීඨය නම් කළ හැකිය.
 
එමෙන්ම වයඹ සහ මොරටුව විශ්ව විද්‍යාලයන්හිද වෛද්‍යපීඨ ඉදි කිරීමට නියමිතය.
 
 
වෛද්‍ය පීඨය විවෘත කිරීමට සමගාමීව  නිදහස් සෞඛ්‍ය සේවයේ ගුණාත්මක භාවය ජනතාවට ලබාදීමේ අරමුණින් රත්නපුර මහ රෝහල ශික්ෂණ රෝහලක් කර ජනතා අයිතියට  පැවරීමද සිදු කිරීමට නියමිතය.
 
 
 සෞඛ්‍ය,පෝෂණ හා දේශිය වෛද්‍ය දොස්තර රාජිත සේනාරත්න මහතාගේ  සංකල්පයකට අනුව  මෙය ඉදි කෙරුණු අතර  අමාත්‍යවරයාගේ සහ අග්‍රාමාත්‍ය රනිල්වික්‍රමසිංහ මහතාගේ ප්‍රධානත්වයෙන් 17 වැනිදා  නව වෛද්‍ය විද්‍යාලය සිසු අයිතියට පැවරීමට නියමිත බවද  උප කුලපතිවරයා සඳහන් කළේය.

(36698)

 





 
                    ",http://www.lankadeepa.lk/latest_news/සබරගමුව-සරසවියට-නව-වෛද්‍ය-පීඨයක්/1-543820,සබරගමුව සරසවියට නව වෛද්‍ය පීඨයක්
"
                        ( තිළිණි ද සිල්වා )
 
ආනයනික උඳු සඳහා පනවා ඇති බදු ඉහළ දැමීමට රජය පියවර ගෙන ඇත.
 
ඒ අනුව ආනයනික උඳු කිලෝ ග‍්‍රෑම් එකක් මත පනවා තිබූ රුපියල් 125.00 ක්ව තිබූ බද්ද රුපියල් 200.00 ක් දක්වා ඉහළ නැංවීමට  රජය කටයුතු කර ඇත.
 
හෙක්ටර් කොබ්බෑකඩුව ගොවි කටයුතු පර්යේෂණ හා පුහුණු කිරීමේ ආයතනයේ ජ්‍යෙෂ්ඨ කෘෂි ආර්ථික විද්‍යාඥ දුමින්ද ප‍්‍රියදර්ශන මහතා කියා සිටියේ  දේශීය උඳු ගොවියා ආරක්ෂා කිරීම සඳහා රජය විසින් මෙම බදු ඉහළ නැංවූ බවය. 
                    ",http://www.lankadeepa.lk/latest_news/ආනයනික-උඳු--බද්ද--ඉහළට/1-543824,ආනයනික උඳු  බද්ද  ඉහළට
"
                        නව  කැලණි  පාලමේ   පිවිසුමේ   සිට කැලණිතිස්ස  වට රවුම දක්වා   මාර්ගයේ කොටස  හෙට (15) උදෑසන සිට පැය 9 යක කාලයක්  වසා දැමීමට නියමිත බව පොලිසිය පවසයි.
 
 
මාර්ගයේ  ඉදිකිරීමේ   කටයුත්තක්  හේතුවෙන්   හෙට  උදෑසන 8 සිට සවස 5 වන තුරු මෙය ක්‍රියාත්මක වන බවද පොලීසිය  සඳහන් කරයි. 

 

 

 (36698) 
                    ",http://www.lankadeepa.lk/latest_news/කැලණි-පාලමේ-පිවිසුම-කැලණිතිස්ස-වටරවුම-හෙට-පැය-9-ක්-වසා-දමයි/1-543839,කැලණි පාලමේ පිවිසුම-කැලණිතිස්ස වටරවුම හෙට පැය 9 ක් වසා දමයි
"
                        (මනෝප‍්‍රිය ගුණසේකර)

ඇමැතිවරයෙකු ලෙස කටයුතු කළ වසර හයක කාලය තුළදී සිය වත්කම්  හා  ආදායම්  වලින්  උපයාගත  නොහැකි අල්ලස් මඟින් උපයාගත් රුපියල් කෝටි හැත්තෑ එකකට ආසන්න මුදල් හා දේපළවල හිමිකරුවකුව සිටි බවට චෝදනා කරමින් විමල් වීරවංශ මහතාට එරෙහිව පවරා ඇති නඩුවේ බැංකු ගිණුම් වාර්තාවල නිවරද්‍යභාවය පරීක්‍ෂා කිරීමට අවසර දුන් කොළඹ මහාධිකරණ විනිසුරු ප‍්‍රදීප් හෙට්ටිආරච්චි මහතා එම නඩුව ලබන මාර්තු මස 27 වැනිදා තෙක් කල් තැබීය.

මෙම නඩුව කැඳවනු ලැබූ අවස්ථාවේදී විත්ති පාර්ශ්වයෙන් කළ ඉල්ලීමක් පිළිගත් විනිසුරුවරයා එලෙස නියම කළේය.

මෙම නඩුව කැඳවනු ලැබු අවස්ථාවේදී හිටපු අමාත්‍ය විමල් වීරවංශ මහතා අධිකරණය හමුවේ පෙනී සිටියේය.

2009 වසරේ සිට 2014 වසර දක්වා වූ වසර හයක කාලය තුළදී විත්තිකාර හිටපු අමාත්‍ය විමල් වීරවංශ මහතා රුපියල් කෝටි හැත්තෑ එකකට ආසන්න මුදල් හා දේපළ උපයාගෙන ඇති බව අල්ලස් කොමිසමේ අධ්‍යක්‍ෂ ජනරාල් ජනාධිපති නීතීඥ සරත් ජයමාන්න මහතාගේ අත්සනින් යුතුව නිකුත් කළ  චෝදනා පත‍්‍රයේ  සඳහන් වේ.

2009 ජනවාරී මස පළමු වැනිදාත් 2014 දෙසැම්බර් මස 31 වැනිදාත් අතර කාලය තුළදී සිය නීත්‍යානුකූල වත්කම් හා ලැබීම් වලින් උපයාගත නොහැකි රුපියල් 74,480,017 මුදල් හා දේපළ උපයාගෙන ඇති බවත් එම මුදල් හා දේපළ උපයාගෙන ඇත්තේ අල්ලස් වලින් බවත් අධිචෝදනා පත‍්‍රයේ වැඩිදුරටත් සඳහන් කොට ඇත.

මුදල් උපයාගෙන ඇති ආකාරය හා දේපළ උපයාගෙන ඇති ආකාරය දැක්වෙන උපගොනු දෙකක්ද අධිචෝදනා පත‍්‍රය සමඟ අල්ලස් කොමිසම විසින් අධිකරණයට ඉදිරිපත් කොට තිබිණි.

මෙම නඩුව කැඳවනු ලැබූ අවස්ථාවේදී විත්තිකරු වෙනුවෙන් පෙනීසිටි ජනාධිපති නීතීඥ ජයන්ත වීරසිංහ මහතා කරුණු ඉදිරිපත් කරමින් තම සේවාදායකයාගේ බැංකු ගිණුම් සම්බන්ධයෙන් ඉදිරිපත් කොට ඇති වාර්තා වල නිවරද්‍යභාවය පරීක්‍ෂා කිරීමට අවශ්‍ය හෙයින් ඒ සඳහා අවසර දෙන්නැයි ඉල්ලා සිටියේය.

විනිසුරුවරයා එම නඩුව ලබන මාර්තු මස 27 වැනිදා තෙක් කල් තැබීය.

ඉදිරිපත් වූ කරුණු සළකා බලමින් ඊට අවසර දුන් විනිසුරුවරයා මෙම නඩුව ලබන මාර්තු මස 27 වැනිදා කැඳවීමට නියම කළේය.

පැමිණිල්ල වෙනුවෙන් සහකාර අධ්‍යක්‍ෂ ජනරාල් නීතීඥ සුනේත‍්‍රා ජයසිංහ මහත්මිය පෙනී සිටි අතර විත්තිකරු වෙනුවෙන් ජනාධිපති නීතීඥ ජයන්ත වීරසිංහ මහතා පෙනී සිටියේය. 
                    ",http://www.lankadeepa.lk/latest_news/විමල්-වීරවංශට-එරෙහි-නඩුව-කල්-යයි/1-543864,විමල් වීරවංශට එරෙහි නඩුව කල් යයි
"
                        (අජන්ත කුමාර අගලකඩ සහ රන්ජන් කස්තුරි)

හදිසි මිලදී ගැනීම් යටතේ මෙගාවොට් 100ක විදුලිය පෞද්ගලික අංශයෙන් මිලදී ගැනීමේ යෝජනාවක් කැබිනට් මණ්ඩලයට ඉදිරිපත් කර ඇත.

ජනාධිපති මෛත්‍රීපාල සිරිසේන මහතාගේ ප්‍රධානත්වයෙන් අද (14) පැවති කැබිනට් රැස්වීමට අදාළ යෝජනාව ඉදිරිපත් කරනු ලැබුවේ විදුලි බල, බලශක්ති හා ව්‍යාපාර සංවර්ධන ඇමැති රවී කරුණානායක මහතා විසිනි.

ඉදිරියේදී ඇතිවිය හැකි විදුලි අවශ්‍යතා සැලකිල්ලට ගනිමින් මෙම යෝජනාව ඉදිරිපත් කර ඇතැයි වාර්තා වේ. 
                    ",http://www.lankadeepa.lk/latest_news/මෙගාවොට්-100ක-විදුලිය-පෞද්ගලික-අංශයෙන්-මිලදී-ගන්න-යෝජනාවක්/1-543866,මෙගාවොට් 100ක විදුලිය පෞද්ගලික අංශයෙන් මිලදී ගන්න යෝජනාවක්
"
                        (නිමන්ති රණසිංහ)
          
පාර්ලිමේන්තු මන්තී‍්‍ර විමල් වීරවංශ මහතාගේ බිරිය වූ ශෂී වීරවංශ මහත්මියට අදළ නඩු දෙකෙහි සාක්කි දීමට ජනතා විමුක්ති පෙරමුණ ට්‍රිල්වින් සිල්වා සහ සුනිල් හදුන්නෙත්ති යන අයට ලබන 6 වැනිදා අධිකරණයේ පෙනී සිටින ලෙස කොළඹ ප‍්‍රධාන මහේස්ත‍්‍රාත් ලංකා ජයරත්න මෙනෙවිය අද (14) සිතාසි නිකුත් කළාය.

ආගමන විගමන දෙපාර්තමේන්තුව වෙත ව්‍යාජ තොරතුරු ඉදිරිපත් කරමින් රාජ්‍ය තාන්ති‍්‍රක ගුවන් ගමන් බලපත‍්‍රයක් සකස් කළැයි ශෂී වීරවංස මහත්මියට චෝදනා එල්ල වී තිබේ.

අදාළ සාක්ෂිකරුවන් දෙදෙනාට සාක්ෂි ලබාදීම සඳහා අධිකරණයේ පෙනී සිටින ලෙසට සිතාසි නිකුත් කරන්නැයි පැමිණිල්ල වෙනුවෙන් අධිකරණයේ පෙනී සිටි අතිරේක සොලිසටර් ජනරාල් දිලීප පීරිස් මහතා කළ ඉල්ලීමක් සැළකිල්ලට ගත් මහේස්ත‍්‍රාත්වරිය මෙම නියෝගය නිකුත් කළාය.

එසේම, අතිරේක සොලිසටර් ජනරාල්වරයා අද (14) මෙම ඉල්ලීම සිදුකරනු ලැබුවේ නඩුවේ සාක්ෂි ලැයිස්තුව සංශෝධනය කරමිනි. 
 
  
                    ",http://www.lankadeepa.lk/latest_news/ටිල්වින්ට---සුනිල්ට-6-උසාවි-එන්නැයි-නොතීසි/1-543861,ටිල්වින්ට - සුනිල්ට 6 උසාවි එන්නැයි නොතීසි
"
                        (විනීතා එම් ගමගේ)

බස්නාහිර පළාතට ජංගම උසාවි කිහිපයක් ලබා දෙන ලෙස තමන් අධිකරණ හා බන්ධනාගාර ප‍්‍රතිසංස්කරණ ඇමතිනි තලතා අතුකෝරළ මහත්මිය ගෙන් ඉල්ලා සිටීමට බලාපොරොත්තු වන බව බස්නාහිර පළාත් ආණ්ඩුකාර අසාද් සාලි මහතා ප‍්‍රකාශ කළේය.

විශේෂයෙන් කොළඹ නගරයට එවැනි ජංගම උසාවියක අවශ්‍යතාව පවතින්නේ යැයි ද හෙතෙම කියා සිටියේය.

වාහනයක පවත්වාගෙන යන උසාවියක් මඟින් ස්ථානිය දඩ අයකිරීම් සිදු කිරීම තුළින් මාර්ග නීති උල්ලංඝණය අවම වනු ඇතැයි කී අසාත් සාලි මහතා රථවාහන සඳහා පමණක් නොව පදිකයන් කරන නීති  කැඞීම් සඳහා ද එවැනි උසාවියකින් දඩ නියම කළ හැකි වෙතැයි සඳහන් කළේය.

හරකුන් බල්ලන් පවා සුදු ඉරෙන් පාර මාරු වෙද්දී මිනිසුන් හිතුණු හිතුණු  තැන්වලින්  පාර පනින බව තම නිරීක්ෂණය යැයි ද එවැන්නන්ට දඩයක් ගසා හෝ නිසි මඟට ගැනීමට කටයුතු කළ යුතු බව ද කී අසාද් සාලි මහතා මෙම කටයුතු වලදී තමන්ට කිසිදු දේශපාලනයක් නැතැයි ද පැවැසීය.

බස්නාහිර පළාත් ආණඩුකාරවරයා මේ අදහස් පළ කළේ පළාත් ආණ්ඩුකාර කාර්යාලයේ  පැවැති මාධ්‍ය හමුවක් අමතමිනි.

කොළඹ නගරාධිපතිනි රෝසි සේනානායක මහත්මිය හා ආණ්ඩුකාරවරයා අතර පැවැති සාකච්ඡාවකින් පසු මාධ්‍යයට අදහස් දක්වමින් ඔහු මේ අදහස් පළ කළේය.

පුරපතිනිය තමන් හමුවීමට අවශ්‍ය බව කිහිප වතාවක් දැනුම් දී තිබු බවත් ඒ සඳහා අවස්ථාව ලැබුණේ අද බවත් කී සාලි මහතා නගර සභාවේ පුරප්පාඩු ගැන, නගරයේ පිරිසිදු කම පිළිබඳව මෙන්ම එහි ඇති බොහෝ ගැටලූ ගැන එහි දී සාකච්ඡා කළ බව ද පැවැසීය.

වාණිජ නගරයක් වූ  කොළඹ නගරයේ පදික වේදිකා වෙළඳාම නිසා පාරවල් ඇහිරී ඇති බවත්  ඕවල් හා කෙත්තාරාමය පවා අද ඒ තත්ත්වයට වැටී ඇති බවත් හෙතෙම සඳහන් කළේය.  

කොළඹ නගරය ලස්සනට පවත්වා ගෙන යායුතු බව තමන් 1998 සිට කියන දෙයක් යැයි කී ආණ්ඩුකාරවරයා නියෝජ්‍ය නගරාධිපති ලෙස කලක් කටයුතු කළ තමන්ට ඒ සඳහා අත්දැකීම් රැසක් ඇතැයි ද පැවැසීය.   
                    ",http://www.lankadeepa.lk/latest_news/අසාද්-සාලි-බස්නාහිර-පළාතට-ජංගම-උසාවි-ඉල්ලයි/1-543863,අසාද් සාලි බස්නාහිර පළාතට ජංගම උසාවි ඉල්ලයි
"
                         

(තිළිණි ද සිල්වා)

ජාතික භූමිගත දත්ත යටිතල පහසුකම් පද්ධතියේ සේවා පහසුකම් ලබා ගැනීමට ජනතාවට මේ වන විට අවස්ථාව උදාවී තිබේ.

ඒ අනුව මිනින්දෝරු දෙපාර්තමේන්තුව , ආපදා කළමණාකරන මධ්‍යස්ථානය , ශ්‍රි ලංකා සංචාරක සංවර්ධන අධිකාරිය , පුරාවිද්‍යා දෙපාර්තමේන්තුව ,මාර්ග සංවර්ධන අධිකාරිය , කෘෂිකර්ම දෙපාර්තමේන්තුව , නාගරික සංවර්ධන අධිකාරිය ,වන සංරක්ෂණ දෙපාර්තමේන්තුව ඇතුලු රාජ්‍ය ආයතන 25ක පමණ දත්ත මෙම පද්ධතියට ඇතුළත් කර තිබෙන බව ශ්‍රී ලංකා තොරතුරු හා සන්නිවේදන තාක්ෂණ නියෝජිතායතනය අයි.සී.ටී.ඒ කටයුතු කර ඇත.

මෙම පද්ධතිය සඳහා www.nsdi.gov.lk වෙබ් අඩවිය ඔස්සේ පිවිසිය හැක.

මෙම ජාතික භුමිගත දත්ත යටිතල පහසුකම් පද්ධතිය විවිධ සිතියම් ස්ථර එකිනෙකට එක්වී සෑදුනු අන්තර්ජාලීය සිතියම් පද්ධතියක් වන අතර එමගින් එය භාවිතා කරන්නන්ට සිතියම් නැරඹීම, සකස් කළ දත්ත ලබා ගැනීම සහ භූමිගත තොරතුරු ලබා ගැනිමේ හැකියාව ඇත.

එමෙන්ම නිරන්තරයෙන් යාවත්කාලීන වූ නිවැරදි භූගෝලීය තොරතුරු ලබා ගැනීම මෙන්ම ආයතන කිහිපයක් අතර පහසුවෙන් දත්ත හුවමාරු කර ගැනීමේ දැනට පැවති දුෂ්කරතා මෙමගින් මග හැරී යනු ඇතැයි අපේක්‍ෂා කෙරේ.

  
                    ",http://www.lankadeepa.lk/latest_news/මෙරට-භූමිගත-දත්ත---තොරතුරු-ඇතුළත්-ජාතික-මට්ටමේ-තොරතුරු-පද්ධතියක්/1-543867,මෙරට භූමිගත දත්ත - තොරතුරු ඇතුළත් ජාතික මට්ටමේ තොරතුරු පද්ධතියක්
